series,month,value
T22361,2015-11-01,1573.0
T22361,2015-12-01,1528.0
T22361,2016-01-01,1510.0
T22361,2016-02-01,1526.0
T22361,2016-03-01,1492.0
T22361,2016-04-01,1473.0
T22361,2016-05-01,1454.0
T22361,2016-06-01,1476.0
T22361,2016-07-01,1449.0
T22361,2016-08-01,1464.0
T22361,2016-09-01,1478.0
T22361,2016-10-01,1472.0
T22361,2016-11-01,1450.0
T22361,2016-12-01,1389.0
T22364,2003-07-01,5660.0
T22364,2003-08-01,5584.0
T22364,2003-09-01,5529.0
T22364,2003-10-01,5499.0
T22364,2003-11-01,5508.0
T22364,2003-12-01,5442.0
T22364,2004-01-01,5532.0
T22364,2004-02-01,5579.0
T22364,2004-03-01,5609.0
T22364,2004-04-01,5389.0
T22364,2004-05-01,5320.0
T22364,2004-06-01,5505.0
T22364,2004-07-01,5613.0
T22364,2004-08-01,5493.0
T22364,2004-09-01,5428.0
T22364,2004-10-01,5484.0
T22364,2004-11-01,5445.0
T22364,2004-12-01,5392.0
T22364,2005-01-01,5397.0
T22364,2005-02-01,5324.0
T22364,2005-03-01,5424.0
T22364,2005-04-01,5413.0
T22364,2005-05-01,5462.0
T22364,2005-06-01,5711.0
T22364,2005-07-01,5544.0
T22364,2005-08-01,5434.0
T22364,2005-09-01,5558.0
T22364,2005-10-01,5610.0
T22364,2005-11-01,5512.0
T22364,2005-12-01,5526.0
T22364,2006-01-01,5461.0
T22364,2006-02-01,5493.0
T22364,2006-03-01,5506.0
T22364,2006-04-01,5569.0
T22364,2006-05-01,5610.0
T22364,2006-06-01,5811.0
T22364,2006-07-01,5525.0
T22364,2006-08-01,5453.0
T22364,2006-09-01,5663.0
T22364,2006-10-01,5758.0
T22364,2006-11-01,5699.0
T22364,2006-12-01,5740.0
T22364,2007-01-01,5629.0
T22364,2007-02-01,5680.0
T22364,2007-03-01,5702.0
T22364,2007-04-01,5565.0
T22364,2007-05-01,5698.0
T22364,2007-06-01,5927.0
T22364,2007-07-01,5660.0
T22364,2007-08-01,5570.0
T22364,2007-09-01,5701.0
T22364,2007-10-01,5795.0
T22364,2007-11-01,5754.0
T22364,2007-12-01,5795.0
T22364,2008-01-01,5616.0
T22364,2008-02-01,5561.0
T22364,2008-03-01,5670.0
T22364,2008-04-01,5528.0
T22364,2008-05-01,5644.0
T22364,2008-06-01,5866.0
T22364,2008-07-01,5826.0
T22364,2008-08-01,5749.0
T22364,2008-09-01,5791.0
T22364,2008-10-01,5722.0
T22364,2008-11-01,5733.0
T22364,2008-12-01,5770.0
T22364,2009-01-01,5729.0
T22364,2009-02-01,5793.0
T22364,2009-03-01,5880.0
T22364,2009-04-01,5919.0
T22364,2009-05-01,6000.0
T22364,2009-06-01,6172.0
T22364,2009-07-01,6073.0
T22364,2009-08-01,6017.0
T22364,2009-09-01,6130.0
T22364,2009-10-01,6027.0
T22364,2009-11-01,6045.0
T22364,2009-12-01,6031.0
T22364,2010-01-01,5210.0
T22364,2010-02-01,5182.0
T22364,2010-03-01,5227.0
T22364,2010-04-01,5238.0
T22364,2010-05-01,5290.0
T22364,2010-06-01,5522.0
T22364,2010-07-01,5339.0
T22364,2010-08-01,5306.0
T22364,2010-09-01,5367.0
T22364,2010-10-01,5279.0
T22364,2010-11-01,5252.0
T22364,2010-12-01,5254.0
T22364,2011-01-01,5260.0
T22364,2011-02-01,5250.0
T22364,2011-03-01,5312.0
T22364,2011-04-01,5265.0
T22364,2011-05-01,5378.0
T22364,2011-06-01,5580.0
T22364,2011-07-01,5405.0
T22364,2011-08-01,5311.0
T22364,2011-09-01,5378.0
T22364,2011-10-01,5426.0
T22364,2011-11-01,5396.0
T22364,2011-12-01,5386.0
T22364,2012-01-01,5280.0
T22364,2012-02-01,5285.0
T22364,2012-03-01,5350.0
T22364,2012-04-01,5274.0
T22364,2012-05-01,5429.0
T22364,2012-06-01,5607.0
T22364,2012-07-01,5487.0
T22364,2012-08-01,5362.0
T22364,2012-09-01,5532.0
T22364,2012-10-01,5482.0
T22364,2012-11-01,5518.0
T22364,2012-12-01,5546.0
T22364,2013-01-01,5318.0
T22364,2013-02-01,5283.0
T22364,2013-03-01,5344.0
T22364,2013-04-01,5376.0
T22364,2013-05-01,5441.0
T22364,2013-06-01,5557.0
T22364,2013-07-01,5546.0
T22364,2013-08-01,5433.0
T22364,2013-09-01,5514.0
T22364,2013-10-01,5451.0
T22364,2013-11-01,5457.0
T22364,2013-12-01,5507.0
T22364,2014-01-01,5447.0
T22364,2014-02-01,5397.0
T22364,2014-03-01,5455.0
T22364,2014-04-01,5459.0
T22364,2014-05-01,5399.0
T22364,2014-06-01,5604.0
T22364,2014-07-01,5493.0
T22364,2014-08-01,5425.0
T22364,2014-09-01,5591.0
T22364,2014-10-01,5624.0
T22364,2014-11-01,5621.0
T22364,2014-12-01,5574.0
T22364,2015-01-01,5362.0
T22364,2015-02-01,5344.0
T22364,2015-03-01,5416.0
T22364,2015-04-01,5358.0
T22364,2015-05-01,5314.0
T22364,2015-06-01,5424.0
T22364,2015-07-01,5271.0
T22364,2015-08-01,5214.0
T22364,2015-09-01,5369.0
T22364,2015-10-01,5367.0
T22364,2015-11-01,5349.0
T22364,2015-12-01,5331.0
T22364,2016-01-01,5213.0
T22364,2016-02-01,5223.0
T22364,2016-03-01,5174.0
T22364,2016-04-01,5122.0
T22364,2016-05-01,5137.0
T22364,2016-06-01,5262.0
T22364,2016-07-01,5141.0
T22364,2016-08-01,5124.0
T22364,2016-09-01,5188.0
T22364,2016-10-01,5160.0
T22364,2016-11-01,5127.0
T22364,2016-12-01,5085.0
T22437,2003-07-01,4488.7
T22437,2003-08-01,4409.5
T22437,2003-09-01,4332.1
T22437,2003-10-01,4371.1
T22437,2003-11-01,4323.5
T22437,2003-12-01,4298.3
T22437,2004-01-01,4295.6
T22437,2004-02-01,4289.2
T22437,2004-03-01,4307.4
T22437,2004-04-01,4327.2
T22437,2004-05-01,4330.0
T22437,2004-06-01,4451.0
T22437,2004-07-01,4527.1
T22437,2004-08-01,4451.9
T22437,2004-09-01,4374.2
T22437,2004-10-01,4386.6
T22437,2004-11-01,4368.3
T22437,2004-12-01,4370.1
T22437,2005-01-01,4315.0
T22437,2005-02-01,4288.4
T22437,2005-03-01,4323.2
T22437,2005-04-01,4415.8
T22437,2005-05-01,4416.7
T22437,2005-06-01,4570.3
T22437,2005-07-01,4544.8
T22437,2005-08-01,4494.8
T22437,2005-09-01,4807.5
T22437,2005-10-01,4871.5
T22437,2005-11-01,4804.4
T22437,2005-12-01,4593.2
T22437,2006-01-01,4495.6
T22437,2006-02-01,4456.1
T22437,2006-03-01,4481.0
T22437,2006-04-01,4565.3
T22437,2006-05-01,4638.2
T22437,2006-06-01,4765.8
T22437,2006-07-01,4832.9
T22437,2006-08-01,4780.8
T22437,2006-09-01,4793.9
T22437,2006-10-01,4831.1
T22437,2006-11-01,4831.4
T22437,2006-12-01,4848.8
T22437,2007-01-01,4757.0
T22437,2007-02-01,4744.5
T22437,2007-03-01,4806.7
T22437,2007-04-01,4813.2
T22437,2007-05-01,4889.1
T22437,2007-06-01,4994.4
T22437,2007-07-01,4946.6
T22437,2007-08-01,4864.0
T22437,2007-09-01,4890.4
T22437,2007-10-01,4949.9
T22437,2007-11-01,4985.1
T22437,2007-12-01,4947.6
T22437,2008-01-01,4879.0
T22437,2008-02-01,4883.6
T22437,2008-03-01,4933.3
T22437,2008-04-01,4941.6
T22437,2008-05-01,5019.1
T22437,2008-06-01,5110.3
T22437,2008-07-01,5100.1
T22437,2008-08-01,5042.5
T22437,2008-09-01,4990.7
T22437,2008-10-01,5118.6
T22437,2008-11-01,5107.6
T22437,2008-12-01,5051.4
T22437,2009-01-01,4883.2
T22437,2009-02-01,4882.5
T22437,2009-03-01,4875.7
T22437,2009-04-01,4816.7
T22437,2009-05-01,4841.5
T22437,2009-06-01,4907.2
T22437,2009-07-01,4936.8
T22437,2009-08-01,4865.8
T22437,2009-09-01,4815.2
T22437,2009-10-01,4813.5
T22437,2009-11-01,4775.2
T22437,2009-12-01,4736.8
T22437,2010-01-01,4353.2
T22437,2010-02-01,4364.4
T22437,2010-03-01,4419.8
T22437,2010-04-01,4508.5
T22437,2010-05-01,4535.1
T22437,2010-06-01,4602.0
T22437,2010-07-01,4643.0
T22437,2010-08-01,4605.7
T22437,2010-09-01,4573.4
T22437,2010-10-01,4548.5
T22437,2010-11-01,4494.1
T22437,2010-12-01,4436.1
T22437,2011-01-01,4323.0
T22437,2011-02-01,4309.4
T22437,2011-03-01,4354.0
T22437,2011-04-01,4408.3
T22437,2011-05-01,4431.9
T22437,2011-06-01,4497.9
T22437,2011-07-01,4555.0
T22437,2011-08-01,4502.6
T22437,2011-09-01,4483.6
T22437,2011-10-01,4485.3
T22437,2011-11-01,4469.9
T22437,2011-12-01,4436.4
T22437,2012-01-01,4357.9
T22437,2012-02-01,4377.4
T22437,2012-03-01,4430.3
T22437,2012-04-01,4468.7
T22437,2012-05-01,4529.6
T22437,2012-06-01,4620.3
T22437,2012-07-01,4652.1
T22437,2012-08-01,4576.8
T22437,2012-09-01,4597.4
T22437,2012-10-01,4652.5
T22437,2012-11-01,4628.4
T22437,2012-12-01,4624.2
T22437,2013-01-01,4566.7
T22437,2013-02-01,4553.6
T22437,2013-03-01,4588.5
T22437,2013-04-01,4656.8
T22437,2013-05-01,4693.2
T22437,2013-06-01,4771.7
T22437,2013-07-01,4839.7
T22437,2013-08-01,4765.6
T22437,2013-09-01,4751.6
T22437,2013-10-01,4742.1
T22437,2013-11-01,4730.8
T22437,2013-12-01,4695.1
T22437,2014-01-01,4722.4
T22437,2014-02-01,4714.3
T22437,2014-03-01,4754.9
T22437,2014-04-01,4772.9
T22437,2014-05-01,4812.1
T22437,2014-06-01,4913.5
T22437,2014-07-01,4999.0
T22437,2014-08-01,4950.6
T22437,2014-09-01,4922.1
T22437,2014-10-01,4979.6
T22437,2014-11-01,4946.9
T22437,2014-12-01,4892.9
T22437,2015-01-01,4818.8
T22437,2015-02-01,4758.1
T22437,2015-03-01,4755.8
T22437,2015-04-01,4724.8
T22437,2015-05-01,4740.4
T22437,2015-06-01,4761.8
T22437,2015-07-01,4778.2
T22437,2015-08-01,4673.1
T22437,2015-09-01,4606.3
T22437,2015-10-01,4601.6
T22437,2015-11-01,4537.8
T22437,2015-12-01,4478.7
T22437,2016-01-01,4473.1
T22437,2016-02-01,4489.3
T22437,2016-03-01,4525.4
T22437,2016-04-01,4528.6
T22437,2016-05-01,4565.4
T22437,2016-06-01,4617.7
T22437,2016-07-01,4643.8
T22437,2016-08-01,4530.2
T22437,2016-09-01,4484.1
T22437,2016-10-01,4458.3
T22437,2016-11-01,4423.1
T22437,2016-12-01,4377.7
T22465,2003-07-01,7491.0
T22465,2003-08-01,7514.0
T22465,2003-09-01,7459.0
T22465,2003-10-01,7402.0
T22465,2003-11-01,7335.0
T22465,2003-12-01,7348.0
T22465,2004-01-01,7317.0
T22465,2004-02-01,7275.0
T22465,2004-03-01,7303.0
T22465,2004-04-01,7297.0
T22465,2004-05-01,7332.0
T22465,2004-06-01,7510.0
T22465,2004-07-01,7367.0
T22465,2004-08-01,7358.0
T22465,2004-09-01,7300.0
T22465,2004-10-01,7344.0
T22465,2004-11-01,7288.0
T22465,2004-12-01,7255.0
T22465,2005-01-01,7483.0
T22465,2005-02-01,7443.0
T22465,2005-03-01,7461.0
T22465,2005-04-01,7481.0
T22465,2005-05-01,7482.0
T22465,2005-06-01,7640.0
T22465,2005-07-01,7571.0
T22465,2005-08-01,7567.0
T22465,2005-09-01,7496.0
T22465,2005-10-01,7530.0
T22465,2005-11-01,7504.0
T22465,2005-12-01,7549.0
T22465,2006-01-01,7495.0
T22465,2006-02-01,7464.0
T22465,2006-03-01,7470.0
T22465,2006-04-01,7554.0
T22465,2006-05-01,7551.0
T22465,2006-06-01,7628.0
T22465,2006-07-01,7488.0
T22465,2006-08-01,7594.0
T22465,2006-09-01,7544.0
T22465,2006-10-01,7634.0
T22465,2006-11-01,7493.0
T22465,2006-12-01,7531.0
T22465,2007-01-01,7486.0
T22465,2007-02-01,7402.0
T22465,2007-03-01,7450.0
T22465,2007-04-01,7395.0
T22465,2007-05-01,7440.0
T22465,2007-06-01,7512.0
T22465,2007-07-01,7438.0
T22465,2007-08-01,7408.0
T22465,2007-09-01,7451.0
T22465,2007-10-01,7367.0
T22465,2007-11-01,7345.0
T22465,2007-12-01,7407.0
T22465,2008-01-01,7413.0
T22465,2008-02-01,7352.0
T22465,2008-03-01,7340.0
T22465,2008-04-01,7355.0
T22465,2008-05-01,7404.0
T22465,2008-06-01,7533.0
T22465,2008-07-01,7418.0
T22465,2008-08-01,7343.0
T22465,2008-09-01,7290.0
T22465,2008-10-01,7456.0
T22465,2008-11-01,7454.0
T22465,2008-12-01,7456.0
T22465,2009-01-01,7392.0
T22465,2009-02-01,7367.0
T22465,2009-03-01,7284.0
T22465,2009-04-01,7413.0
T22465,2009-05-01,7403.0
T22465,2009-06-01,7537.0
T22465,2009-07-01,7408.0
T22465,2009-08-01,7347.0
T22465,2009-09-01,7348.0
T22465,2009-10-01,7388.0
T22465,2009-11-01,7350.0
T22465,2009-12-01,7276.0
T22465,2010-01-01,7810.0
T22465,2010-02-01,7846.0
T22465,2010-03-01,7888.0
T22465,2010-04-01,7909.0
T22465,2010-05-01,7877.0
T22465,2010-06-01,8020.0
T22465,2010-07-01,8115.0
T22465,2010-08-01,8047.0
T22465,2010-09-01,7894.0
T22465,2010-10-01,7962.0
T22465,2010-11-01,7803.0
T22465,2010-12-01,7824.0
T22465,2011-01-01,7777.0
T22465,2011-02-01,7751.0
T22465,2011-03-01,7806.0
T22465,2011-04-01,7809.0
T22465,2011-05-01,7868.0
T22465,2011-06-01,8129.0
T22465,2011-07-01,8139.0
T22465,2011-08-01,8057.0
T22465,2011-09-01,7946.0
T22465,2011-10-01,7953.0
T22465,2011-11-01,7842.0
T22465,2011-12-01,7860.0
T22465,2012-01-01,7748.0
T22465,2012-02-01,7771.0
T22465,2012-03-01,7784.0
T22465,2012-04-01,7802.0
T22465,2012-05-01,7802.0
T22465,2012-06-01,8015.0
T22465,2012-07-01,8115.0
T22465,2012-08-01,8044.0
T22465,2012-09-01,7888.0
T22465,2012-10-01,7904.0
T22465,2012-11-01,7825.0
T22465,2012-12-01,7858.0
T22465,2013-01-01,7808.0
T22465,2013-02-01,7843.0
T22465,2013-03-01,7868.0
T22465,2013-04-01,7886.0
T22465,2013-05-01,7842.0
T22465,2013-06-01,8049.0
T22465,2013-07-01,8063.0
T22465,2013-08-01,8058.0
T22465,2013-09-01,7966.0
T22465,2013-10-01,8003.0
T22465,2013-11-01,7853.0
T22465,2013-12-01,7854.0
T22465,2014-01-01,7736.0
T22465,2014-02-01,7743.0
T22465,2014-03-01,7721.0
T22465,2014-04-01,7696.0
T22465,2014-05-01,7662.0
T22465,2014-06-01,7822.0
T22465,2014-07-01,7890.0
T22465,2014-08-01,7812.0
T22465,2014-09-01,7674.0
T22465,2014-10-01,7686.0
T22465,2014-11-01,7550.0
T22465,2014-12-01,7547.0
T22465,2015-01-01,7470.0
T22465,2015-02-01,7445.0
T22465,2015-03-01,7443.0
T22465,2015-04-01,7422.0
T22465,2015-05-01,7472.0
T22465,2015-06-01,7575.0
T22465,2015-07-01,7616.0
T22465,2015-08-01,7531.0
T22465,2015-09-01,7393.0
T22465,2015-10-01,7437.0
T22465,2015-11-01,7317.0
T22465,2015-12-01,7284.0
T22465,2016-01-01,7207.0
T22465,2016-02-01,7215.0
T22465,2016-03-01,7296.0
T22465,2016-04-01,7306.0
T22465,2016-05-01,7415.0
T22465,2016-06-01,7609.0
T22465,2016-07-01,7659.0
T22465,2016-08-01,7672.0
T22465,2016-09-01,7607.0
T22465,2016-10-01,7601.0
T22465,2016-11-01,7433.0
T22465,2016-12-01,7452.0
T22507,2003-07-01,4040.41
T22507,2003-08-01,4032.52
T22507,2003-09-01,3993.47
T22507,2003-10-01,4019.33
T22507,2003-11-01,4032.75
T22507,2003-12-01,4031.73
T22507,2004-01-01,4046.74
T22507,2004-02-01,4023.36
T22507,2004-03-01,4018.94
T22507,2004-04-01,3994.29
T22507,2004-05-01,3994.93
T22507,2004-06-01,4066.28
T22507,2004-07-01,4030.28
T22507,2004-08-01,4018.08
T22507,2004-09-01,3955.28
T22507,2004-10-01,3974.42
T22507,2004-11-01,3995.12
T22507,2004-12-01,3990.03
T22507,2005-01-01,3988.0
T22507,2005-02-01,3974.51
T22507,2005-03-01,3973.66
T22507,2005-04-01,3961.6
T22507,2005-05-01,3969.52
T22507,2005-06-01,4032.85
T22507,2005-07-01,4007.16
T22507,2005-08-01,3996.63
T22507,2005-09-01,3950.26
T22507,2005-10-01,3982.71
T22507,2005-11-01,3999.84
T22507,2005-12-01,3989.96
T22507,2006-01-01,3996.94
T22507,2006-02-01,3983.87
T22507,2006-03-01,3990.41
T22507,2006-04-01,3973.9
T22507,2006-05-01,3984.09
T22507,2006-06-01,4060.73
T22507,2006-07-01,4038.17
T22507,2006-08-01,4048.23
T22507,2006-09-01,3995.49
T22507,2006-10-01,4027.11
T22507,2006-11-01,4042.75
T22507,2006-12-01,4045.25
T22507,2007-01-01,4031.47
T22507,2007-02-01,4006.16
T22507,2007-03-01,4016.95
T22507,2007-04-01,3987.02
T22507,2007-05-01,3994.72
T22507,2007-06-01,4070.23
T22507,2007-07-01,4024.48
T22507,2007-08-01,4010.34
T22507,2007-09-01,3980.56
T22507,2007-10-01,3997.42
T22507,2007-11-01,4029.69
T22507,2007-12-01,4015.89
T22507,2008-01-01,4022.13
T22507,2008-02-01,4001.89
T22507,2008-03-01,4011.41
T22507,2008-04-01,3990.31
T22507,2008-05-01,3994.9
T22507,2008-06-01,4067.66
T22507,2008-07-01,4047.34
T22507,2008-08-01,4048.64
T22507,2008-09-01,4017.73
T22507,2008-10-01,4045.15
T22507,2008-11-01,4057.47
T22507,2008-12-01,4045.89
T22507,2009-01-01,4057.96
T22507,2009-02-01,4045.38
T22507,2009-03-01,4046.34
T22507,2009-04-01,4043.14
T22507,2009-05-01,4043.35
T22507,2009-06-01,4110.2
T22507,2009-07-01,4095.08
T22507,2009-08-01,4082.55
T22507,2009-09-01,4026.35
T22507,2009-10-01,4050.82
T22507,2009-11-01,4065.76
T22507,2009-12-01,4058.82
T22507,2010-01-01,4202.43
T22507,2010-02-01,4188.41
T22507,2010-03-01,4190.23
T22507,2010-04-01,4200.24
T22507,2010-05-01,4191.99
T22507,2010-06-01,4252.95
T22507,2010-07-01,4226.53
T22507,2010-08-01,4228.24
T22507,2010-09-01,4174.38
T22507,2010-10-01,4180.53
T22507,2010-11-01,4203.4
T22507,2010-12-01,4206.85
T22507,2011-01-01,4195.54
T22507,2011-02-01,4183.47
T22507,2011-03-01,4187.58
T22507,2011-04-01,4159.84
T22507,2011-05-01,4153.89
T22507,2011-06-01,4216.99
T22507,2011-07-01,4186.8
T22507,2011-08-01,4187.43
T22507,2011-09-01,4153.77
T22507,2011-10-01,4171.71
T22507,2011-11-01,4189.46
T22507,2011-12-01,4183.33
T22507,2012-01-01,4160.94
T22507,2012-02-01,4156.52
T22507,2012-03-01,4167.84
T22507,2012-04-01,4137.61
T22507,2012-05-01,4143.94
T22507,2012-06-01,4219.75
T22507,2012-07-01,4195.11
T22507,2012-08-01,4190.82
T22507,2012-09-01,4162.65
T22507,2012-10-01,4188.76
T22507,2012-11-01,4194.24
T22507,2012-12-01,4190.62
T22507,2013-01-01,4197.17
T22507,2013-02-01,4193.48
T22507,2013-03-01,4201.33
T22507,2013-04-01,4188.41
T22507,2013-05-01,4194.37
T22507,2013-06-01,4262.48
T22507,2013-07-01,4221.07
T22507,2013-08-01,4219.81
T22507,2013-09-01,4172.53
T22507,2013-10-01,4173.26
T22507,2013-11-01,4207.73
T22507,2013-12-01,4205.33
T22507,2014-01-01,4222.64
T22507,2014-02-01,4229.82
T22507,2014-03-01,4250.89
T22507,2014-04-01,4222.22
T22507,2014-05-01,4224.28
T22507,2014-06-01,4292.4
T22507,2014-07-01,4272.89
T22507,2014-08-01,4277.04
T22507,2014-09-01,4242.9
T22507,2014-10-01,4268.57
T22507,2014-11-01,4285.56
T22507,2014-12-01,4270.31
T22507,2015-01-01,4268.63
T22507,2015-02-01,4274.22
T22507,2015-03-01,4272.38
T22507,2015-04-01,4247.98
T22507,2015-05-01,4250.49
T22507,2015-06-01,4297.87
T22507,2015-07-01,4254.62
T22507,2015-08-01,4249.99
T22507,2015-09-01,4208.05
T22507,2015-10-01,4226.91
T22507,2015-11-01,4238.13
T22507,2015-12-01,4245.45
T22507,2016-01-01,4219.63
T22507,2016-02-01,4249.82
T22507,2016-03-01,4274.67
T22507,2016-04-01,4268.75
T22507,2016-05-01,4264.13
T22507,2016-06-01,4310.93
T22507,2016-07-01,4325.71
T22507,2016-08-01,4324.99
T22507,2016-09-01,4269.96
T22507,2016-10-01,4270.56
T22507,2016-11-01,4268.75
T22507,2016-12-01,4275.27
T22610,2003-07-01,2844.91
T22610,2003-08-01,2829.85
T22610,2003-09-01,2813.77
T22610,2003-10-01,2809.65
T22610,2003-11-01,2810.59
T22610,2003-12-01,2789.38
T22610,2004-01-01,2723.65
T22610,2004-02-01,2719.22
T22610,2004-03-01,2736.89
T22610,2004-04-01,2743.35
T22610,2004-05-01,2748.44
T22610,2004-06-01,2775.11
T22610,2004-07-01,2794.39
T22610,2004-08-01,2782.18
T22610,2004-09-01,2765.13
T22610,2004-10-01,2774.71
T22610,2004-11-01,2770.52
T22610,2004-12-01,2753.44
T22610,2005-01-01,2680.54
T22610,2005-02-01,2677.81
T22610,2005-03-01,2688.82
T22610,2005-04-01,2712.71
T22610,2005-05-01,2708.49
T22610,2005-06-01,2719.55
T22610,2005-07-01,2739.05
T22610,2005-08-01,2724.43
T22610,2005-09-01,2717.53
T22610,2005-10-01,2735.15
T22610,2005-11-01,2738.72
T22610,2005-12-01,2719.88
T22610,2006-01-01,2667.15
T22610,2006-02-01,2664.11
T22610,2006-03-01,2666.29
T22610,2006-04-01,2672.27
T22610,2006-05-01,2673.13
T22610,2006-06-01,2701.05
T22610,2006-07-01,2721.11
T22610,2006-08-01,2699.46
T22610,2006-09-01,2685.43
T22610,2006-10-01,2692.86
T22610,2006-11-01,2704.37
T22610,2006-12-01,2692.62
T22610,2007-01-01,2693.7
T22610,2007-02-01,2684.81
T22610,2007-03-01,2690.49
T22610,2007-04-01,2700.51
T22610,2007-05-01,2705.64
T22610,2007-06-01,2734.93
T22610,2007-07-01,2753.27
T22610,2007-08-01,2733.1
T22610,2007-09-01,2724.17
T22610,2007-10-01,2720.07
T22610,2007-11-01,2723.7
T22610,2007-12-01,2711.78
T22610,2008-01-01,2681.49
T22610,2008-02-01,2678.75
T22610,2008-03-01,2688.85
T22610,2008-04-01,2693.91
T22610,2008-05-01,2705.64
T22610,2008-06-01,2730.61
T22610,2008-07-01,2763.38
T22610,2008-08-01,2753.09
T22610,2008-09-01,2734.29
T22610,2008-10-01,2735.0
T22610,2008-11-01,2734.41
T22610,2008-12-01,2721.77
T22610,2009-01-01,2682.63
T22610,2009-02-01,2693.94
T22610,2009-03-01,2695.65
T22610,2009-04-01,2699.05
T22610,2009-05-01,2711.37
T22610,2009-06-01,2729.75
T22610,2009-07-01,2748.49
T22610,2009-08-01,2725.15
T22610,2009-09-01,2703.64
T22610,2009-10-01,2703.04
T22610,2009-11-01,2702.59
T22610,2009-12-01,2677.12
T22610,2010-01-01,2670.48
T22610,2010-02-01,2649.69
T22610,2010-03-01,2664.7
T22610,2010-04-01,2673.91
T22610,2010-05-01,2681.53
T22610,2010-06-01,2723.0
T22610,2010-07-01,2742.11
T22610,2010-08-01,2740.05
T22610,2010-09-01,2728.24
T22610,2010-10-01,2720.86
T22610,2010-11-01,2716.15
T22610,2010-12-01,2696.78
T22610,2011-01-01,2688.78
T22610,2011-02-01,2683.17
T22610,2011-03-01,2690.66
T22610,2011-04-01,2703.14
T22610,2011-05-01,2708.94
T22610,2011-06-01,2737.83
T22610,2011-07-01,2782.03
T22610,2011-08-01,2746.5
T22610,2011-09-01,2747.8
T22610,2011-10-01,2744.42
T22610,2011-11-01,2735.1
T22610,2011-12-01,2718.87
T22610,2012-01-01,2705.87
T22610,2012-02-01,2715.54
T22610,2012-03-01,2717.47
T22610,2012-04-01,2714.98
T22610,2012-05-01,2721.81
T22610,2012-06-01,2750.87
T22610,2012-07-01,2759.54
T22610,2012-08-01,2756.27
T22610,2012-09-01,2757.44
T22610,2012-10-01,2773.81
T22610,2012-11-01,2765.14
T22610,2012-12-01,2746.49
T22610,2013-01-01,2748.11
T22610,2013-02-01,2745.43
T22610,2013-03-01,2744.53
T22610,2013-04-01,2750.39
T22610,2013-05-01,2760.12
T22610,2013-06-01,2781.48
T22610,2013-07-01,2789.66
T22610,2013-08-01,2772.86
T22610,2013-09-01,2771.79
T22610,2013-10-01,2771.04
T22610,2013-11-01,2773.9
T22610,2013-12-01,2762.01
T22610,2014-01-01,2759.94
T22610,2014-02-01,2765.57
T22610,2014-03-01,2771.48
T22610,2014-04-01,2772.02
T22610,2014-05-01,2786.19
T22610,2014-06-01,2808.83
T22610,2014-07-01,2820.89
T22610,2014-08-01,2795.58
T22610,2014-09-01,2782.85
T22610,2014-10-01,2779.07
T22610,2014-11-01,2782.49
T22610,2014-12-01,2769.96
T22610,2015-01-01,2758.09
T22610,2015-02-01,2772.15
T22610,2015-03-01,2769.26
T22610,2015-04-01,2794.83
T22610,2015-05-01,2824.91
T22610,2015-06-01,2827.94
T22610,2015-07-01,2852.92
T22610,2015-08-01,2833.27
T22610,2015-09-01,2809.12
T22610,2015-10-01,2797.94
T22610,2015-11-01,2806.31
T22610,2015-12-01,2802.27
T22610,2016-01-01,2810.19
T22610,2016-02-01,2844.11
T22610,2016-03-01,2840.61
T22610,2016-04-01,2842.72
T22610,2016-05-01,2849.87
T22610,2016-06-01,2853.38
T22610,2016-07-01,2860.62
T22610,2016-08-01,2833.23
T22610,2016-09-01,2802.57
T22610,2016-10-01,2774.1
T22610,2016-11-01,2771.01
T22610,2016-12-01,2771.51
T22639,2003-07-01,8812.0
T22639,2003-08-01,8575.0
T22639,2003-09-01,8485.0
T22639,2003-10-01,8372.0
T22639,2003-11-01,8396.0
T22639,2003-12-01,8612.0
T22639,2004-01-01,8479.0
T22639,2004-02-01,8298.0
T22639,2004-03-01,8364.0
T22639,2004-04-01,8294.0
T22639,2004-05-01,8481.0
T22639,2004-06-01,8659.0
T22639,2004-07-01,8794.0
T22639,2004-08-01,8597.0
T22639,2004-09-01,8542.0
T22639,2004-10-01,8445.0
T22639,2004-11-01,8472.0
T22639,2004-12-01,8601.0
T22639,2005-01-01,8751.0
T22639,2005-02-01,8728.0
T22639,2005-03-01,8651.0
T22639,2005-04-01,8591.0
T22639,2005-05-01,8766.0
T22639,2005-06-01,8954.0
T22639,2005-07-01,8888.0
T22639,2005-08-01,8826.0
T22639,2005-09-01,8071.0
T22639,2005-10-01,8083.0
T22639,2005-11-01,8207.0
T22639,2005-12-01,8227.0
T22639,2006-01-01,8524.0
T22639,2006-02-01,8445.0
T22639,2006-03-01,8569.0
T22639,2006-04-01,8496.0
T22639,2006-05-01,8908.0
T22639,2006-06-01,8977.0
T22639,2006-07-01,9029.0
T22639,2006-08-01,9113.0
T22639,2006-09-01,8824.0
T22639,2006-10-01,8927.0
T22639,2006-11-01,8853.0
T22639,2006-12-01,9134.0
T22639,2007-01-01,9016.0
T22639,2007-02-01,8995.0
T22639,2007-03-01,8951.0
T22639,2007-04-01,8853.0
T22639,2007-05-01,8885.0
T22639,2007-06-01,9143.0
T22639,2007-07-01,9355.0
T22639,2007-08-01,9178.0
