series,day,value
T3293,671,3482.2
T3293,672,3529.5
T3293,673,3517.4
T3293,674,3513.7
T3293,675,3499.8
T3293,676,3559.8
T3293,677,3575.5
T3293,678,3620.4
T3293,679,3631.9
T3293,680,3626.9
T3293,681,3634.2
T3293,682,3677.6
T3293,683,3680.9
T3293,684,3683.5
T3293,685,3703.1
T3293,686,3711.6
T3293,687,3713.5
T3293,688,3733.3
T3293,689,3726.4
T3293,690,3770.0
T3293,691,3794.5
T3293,692,3804.8
T3293,693,3762.6
T3293,694,3721.9
T3293,695,3720.5
T3293,696,3730.7
T3293,697,3715.7
T3293,698,3752.5
T3293,699,3781.5
T3293,700,3733.1
T3293,701,3790.0
T3293,702,3810.9
T3293,703,3825.3
T3293,704,3835.9
T3293,705,3836.1
T3293,706,3785.5
T3293,707,3776.4
T3293,708,3816.9
T3293,709,3696.9
T3293,710,3667.3
T3293,711,3672.9
T3293,712,3613.2
T3293,713,3584.8
T3293,714,3588.4
T3293,715,3621.1
T3293,716,3637.1
T3293,717,3657.3
T3293,718,3672.1
T3293,719,3708.0
T3293,720,3677.5
T3293,721,3718.7
T3293,722,3781.6
T3293,723,3779.6
T3293,724,3744.2
T3293,725,3752.1
T3293,726,3717.2
T3293,727,3711.2
T3293,728,3700.6
T3293,729,3725.7
T3293,730,3742.6
T3293,731,3810.8
T3293,732,3736.0
T3293,733,3795.4
T3293,734,3903.8
T3293,735,3887.8
T3293,736,3852.1
T3293,737,3736.6
T3293,738,3608.7
T3293,739,3619.3
T3293,740,3519.9
T3293,741,3534.0
T3293,742,3555.6
T3293,743,3502.1
T3293,744,3469.1
T3293,745,3388.5
T3293,746,3361.5
T3293,747,3321.1
T3293,748,3372.3
T3293,749,3369.7
T3293,750,3421.3
T3293,751,3423.3
T3293,752,3384.1
T3293,753,3433.8
T3293,754,3481.3
T3293,755,3489.8
T3293,756,3521.2
T3293,757,3506.7
T3293,758,3530.8
T3293,759,3491.0
T3293,760,3522.0
T3293,761,3545.5
T3293,762,3538.2
T3293,763,3568.5
T3293,764,3588.6
T3293,765,3643.9
T3293,766,3687.2
T3293,767,3769.6
T3293,768,3872.2
T3293,769,3850.9
T3293,770,3924.9
T3293,771,3872.5
T3293,772,3862.6
T3293,773,3850.1
T3293,774,3882.9
T3293,775,3886.1
T3293,776,3891.6
T3293,777,3808.1
T3293,778,3795.6
T3293,779,3728.9
T3293,780,3761.8
T3293,781,3761.2
T3293,782,3825.6
T3293,783,3796.3
T3293,784,3782.8
T3293,785,3812.0
T3293,786,3854.9
T3293,787,3745.9
T3293,788,3761.5
T3293,789,3801.0
T3293,790,3779.8
T3293,791,3866.8
T3293,792,3919.9
T3293,793,3881.8
T3293,794,3865.5
T3293,795,3871.0
T3293,796,3924.4
T3293,797,3997.3
T3293,798,4003.4
T3293,799,3999.4
T3293,800,3957.8
T3293,801,3957.8
T3293,802,3939.6
T3293,803,3916.2
T3293,804,3925.7
T3293,805,3916.6
T3293,806,3932.2
T3293,807,3929.5
T3293,808,3917.5
T3293,809,3908.0
T3293,810,3930.7
T3293,811,3925.6
T3293,812,4011.2
T3293,813,3978.5
T3293,814,4003.1
T3293,815,3947.9
T3293,816,3938.7
T3293,817,3915.7
T3293,818,3918.4
T3293,819,3956.9
T3293,820,3902.1
T3293,821,3873.6
T3293,822,3909.4
T3293,823,3929.4
T3293,824,3895.5
T3293,825,3894.9
T3293,826,3859.0
T3293,827,3874.5
T3293,828,3914.4
T3293,829,3885.3
T3293,830,3856.8
T3293,831,3832.6
T3293,832,3920.2
T3293,833,4021.6
T3293,834,4079.1
T3293,835,4030.7
T3293,836,3990.1
T3293,837,4008.1
T3293,838,3957.7
T3293,839,3963.3
T3293,840,3866.8
T3293,841,3828.6
T3293,842,3898.6
T3293,843,3792.6
T3293,844,3769.9
T3293,845,3781.7
T3293,846,3830.2
T3293,847,3805.2
T3293,848,3757.3
T3293,849,3747.2
T3293,850,3720.2
T3293,851,3775.6
T3293,852,3767.9
T3293,853,3797.9
T3293,854,3827.7
T3293,855,3811.8
T3293,856,3786.2
T3293,857,3777.4
T3293,858,3831.7
T3293,859,3835.1
T3293,860,3867.2
T3293,861,3880.0
T3293,862,3891.9
T3293,863,3904.7
T3293,864,3962.0
T3293,865,4020.3
T3293,866,4000.7
T3293,867,3912.6
T3293,868,3927.5
T3293,869,3949.2
T3293,870,3924.7
T3293,871,3964.7
T3293,872,3921.2
T3293,873,3886.4
T3293,874,3869.4
T3293,875,3857.8
T3293,876,3854.9
T3293,877,3861.9
T3293,878,3823.4
T3293,879,3935.1
T3293,880,3963.1
T3293,881,3974.3
T3293,882,3973.4
T3293,883,3944.1
T3293,884,3891.3
T3293,885,3875.8
T3293,886,3783.7
T3293,887,3796.8
T3293,888,3776.4
T3293,889,3794.0
T3293,890,3787.3
T3293,891,3799.4
T3293,892,3782.1
T3293,893,3772.7
T3293,894,3757.3
T3293,895,3674.5
T3293,896,3724.9
T3293,897,3773.9
T3293,898,3800.3
T3293,899,3741.9
T3293,900,3811.7
T3293,901,3796.1
T3293,902,3805.9
T3293,903,3798.7
T3293,904,3815.4
T3293,905,3839.7
T3293,906,3854.7
T3293,907,3934.3
T3293,908,3965.5
T3293,909,3926.8
T3293,910,3889.8
T3293,911,3853.9
T3293,912,3855.1
T3293,913,3839.8
T3293,914,3785.4
T3293,915,3763.9
T3293,916,3758.0
T3293,917,3761.4
T3293,918,3783.3
T3293,919,3813.7
T3293,920,3793.8
T3293,921,3804.3
T3293,922,3847.3
T3293,923,3815.6
T3293,924,3841.7
T3293,925,3839.3
T3293,926,3874.3
T3293,927,3862.8
T3293,928,3876.7
T3293,929,3936.9
T3293,930,3989.1
T3293,931,3962.4
T3293,932,3968.3
T3293,933,3879.3
T3293,934,3935.1
T3293,935,3952.5
T3293,936,4004.5
T3293,937,4020.6
T3293,938,4026.5
T3293,939,4035.7
T3293,940,4046.4
T3293,941,4028.2
T3293,942,3993.3
T3293,943,4025.2
T3293,944,4108.2
T3293,945,4063.6
T3293,946,4106.7
T3293,947,4042.3
T3293,948,4031.4
T3293,949,3981.2
T3293,950,3958.2
T3293,951,3907.6
T3293,952,3894.5
T3293,953,3901.8
T3293,954,3920.8
T3293,955,3893.1
T3293,956,3864.5
T3293,957,3859.6
T3293,958,3926.0
T3293,959,3892.0
T3293,960,3859.6
T3293,961,3868.0
T3293,962,3936.7
T3293,963,3965.9
T3293,964,3969.3
T3293,965,3981.6
T3293,966,3999.3
T3293,967,4039.3
T3293,968,4077.6
T3293,969,4071.4
T3293,970,4088.1
T3293,971,4126.1
T3293,972,4123.0
T3293,973,4115.8
T3293,974,4134.4
T3293,975,4181.0
T3293,976,4188.1
T3293,977,4135.3
T3293,978,4107.9
T3293,979,4147.4
T3293,980,4180.1
T3293,981,4165.4
T3293,982,4142.8
T3293,983,4132.5
T3293,984,4158.4
T3293,985,4191.4
T3293,986,4200.6
T3293,987,4223.4
T3293,988,4196.2
T3293,989,4228.2
T3293,990,4250.0
T3293,991,4242.3
T3293,992,4199.2
T3293,993,4133.9
T3293,994,4123.5
T3293,995,4119.8
T3293,996,4112.3
T3293,997,4151.1
T3293,998,4125.0
T3293,999,4177.4
T3293,1000,4181.2
T3293,1001,4190.8
T3293,1002,4192.6
T3293,1003,4192.7
T3293,1004,4217.5
T3293,1005,4175.5
T3293,1006,4214.5
T3293,1007,4255.5
T3293,1008,4232.2
T3293,1009,4182.7
T3293,1010,4186.5
T3293,1011,4112.3
T3293,1012,4083.5
T3293,1013,4089.1
T3293,1014,4009.3
T3293,1015,3931.5
T3293,1016,3916.7
T3293,1017,3897.9
T3293,1018,3935.3
T3293,1019,3899.0
T3293,1020,3866.0
T3293,1021,3864.7
T3293,1022,3836.7
T3293,1023,3806.6
T3293,1024,3761.6
T3293,1025,3783.6
T3293,1026,3801.8
T3293,1027,3846.0
T3293,1028,3855.8
T3293,1029,3868.0
T3293,1030,3868.5
T3293,1031,3853.4
T3293,1032,3857.9
T3293,1033,3900.1
T3293,1034,3961.4
T3293,1035,3910.3
T3293,1036,3938.1
T3293,1037,3995.7
T3293,1038,4050.7
T3293,1039,4060.8
T3293,1040,4061.0
T3293,1041,4029.5
T3293,1042,4020.9
T3293,1043,4035.7
T3293,1044,4037.4
T3293,1045,4036.0
T3293,1046,4089.9
T3293,1047,4102.6
T3293,1048,4059.2
T3293,1049,4028.2
T3293,1050,4052.6
T3293,1051,4105.7
T3293,1052,4029.2
T3293,1053,4102.2
T3293,1054,4126.4
T3293,1055,4119.8
T3293,1056,4095.3
T3293,1057,4102.6
T3293,1058,4142.7
T3293,1059,4121.3
T3293,1060,4136.3
T3293,1061,4184.8
T3293,1062,4160.6
T3293,1063,4126.1
T3293,1064,4119.7
T3293,1065,4151.4
T3293,1066,4204.1
T3293,1067,4227.4
T3293,1068,4241.6
T3293,1069,4194.0
T3293,1070,4228.7
T3293,1071,4145.8
T3293,1072,4219.7
T3293,1073,4309.4
T3293,1074,4301.1
T3293,1075,4339.9
T3293,1076,4418.3
T3293,1077,4402.4
T3293,1078,4413.0
T3293,1079,4481.2
T3293,1080,4494.6
T3293,1081,4442.6
T3293,1082,4475.6
T3293,1083,4497.4
T3293,1084,4476.9
T3293,1085,4503.2
T3293,1086,4681.6
T3293,1087,4745.8
T3293,1088,4789.9
T3293,1089,4851.7
T3293,1090,4827.0
T3293,1091,4769.4
T3293,1092,4752.9
T3293,1093,4813.6
T3293,1094,4852.0
T3293,1095,4848.9
T3293,1096,4805.7
T3293,1097,4747.9
T3293,1098,4701.6
T3293,1099,4665.2
T3293,1100,4659.8
T3293,1101,4635.3
T3293,1102,4700.1
T3293,1103,4755.2
T3293,1104,4701.3
T3293,1105,4742.5
T3293,1106,4708.4
T3293,1107,4678.0
T3293,1108,4681.4
T3293,1109,4640.6
T3293,1110,4673.1
T3293,1111,4686.2
T3293,1112,4663.8
T3293,1113,4744.5
T3293,1114,4793.8
T3293,1115,4790.6
T3293,1116,4792.4
T3293,1117,4782.7
T3293,1118,4700.7
T3293,1119,4721.5
T3293,1120,4713.7
T3293,1121,4802.9
T3293,1122,4726.8
T3293,1123,4842.2
T3293,1124,4781.3
T3293,1125,4764.6
T3293,1126,4837.1
T3293,1127,4918.1
T3293,1128,4977.1
T3293,1129,5079.1
T3293,1130,4999.7
T3293,1131,5038.3
T3293,1132,5058.2
T3293,1133,5167.1
T3293,1134,5063.4
T3293,1135,4993.4
T3293,1136,4987.4
T3293,1137,4908.9
T3293,1138,4901.0
T3293,1139,4879.2
T3293,1140,4811.4
T3293,1141,4851.6
T3293,1142,4904.0
T3293,1143,4867.5
T3293,1144,4749.4
T3293,1145,4698.6
T3293,1146,4703.3
T3293,1147,4749.7
T3293,1148,4721.5
T3293,1149,4804.0
T3293,1150,4711.7
T3293,1151,4657.4
T3293,1152,4740.3
T3293,1153,4730.0
T3293,1154,4786.7
T3293,1155,4790.8
T3293,1156,4721.1
T3293,1157,4755.8
T3293,1158,4763.4
T3293,1159,4712.5
T3293,1160,4697.3
T3293,1161,4754.5
T3293,1162,4800.9
T3293,1163,4797.8
T3293,1164,4783.4
T3293,1165,4782.1
T3293,1166,4817.5
T3293,1167,4890.3
T3293,1168,4786.1
T3293,1169,4817.3
T3293,1170,4797.4
T3293,1171,4787.9
T3293,1172,4842.6
T3293,1173,4856.0
T3293,1174,4931.4
T3293,1175,4947.3
T3293,1176,4956.6
T3293,1177,4994.1
T3293,1178,4921.8
T3293,1179,4941.0
T3293,1180,4968.2
T3293,1181,4953.1
T3293,1182,4959.2
T3293,1183,4855.5
T3293,1184,4774.8
T3293,1185,4774.4
T3293,1186,4788.5
T3293,1187,4778.3
T3293,1188,4758.5
T3293,1189,4744.7
T3293,1190,4742.7
T3293,1191,4800.5
T3293,1192,4873.7
T3293,1193,4877.1
T3293,1194,4808.4
T3293,1195,4917.1
T3293,1196,4967.1
T3293,1197,4946.5
T3293,1198,4932.7
T3293,1199,4973.0
T3293,1200,4989.3
T3293,1201,5024.3
T3293,1202,5010.6
T3293,1203,4996.0
T3293,1204,4988.3
T3293,1205,4915.4
T3293,1206,4984.3
T3293,1207,4889.6
T3293,1208,4903.8
T3293,1209,5009.7
T3293,1210,5154.4
T3293,1211,5275.5
T3293,1212,5287.7
T3293,1213,5303.8
T3293,1214,5296.8
T3293,1215,5374.4
T3293,1216,5342.9
T3293,1217,5351.7
T3293,1218,5394.0
T3293,1219,5338.3
T3293,1220,5294.7
T3293,1221,5380.7
T3293,1222,5408.5
T3293,1223,5604.4
T3293,1224,5519.8
T3293,1225,5526.6
T3293,1226,5439.4
T3293,1227,5507.5
T3293,1228,5475.3
T3293,1229,5493.2
T3293,1230,5415.7
T3293,1231,5410.7
T3293,1232,5431.5
T3293,1233,5348.6
T3293,1234,5424.4
T3293,1235,5316.6
T3293,1236,5283.4
T3293,1237,5404.4
T3293,1238,5349.5
T3293,1239,5292.1
T3293,1240,5404.1
T3293,1241,5475.6
T3293,1242,5498.1
T3293,1243,5558.3
T3293,1244,5603.6
T3293,1245,5641.5
T3293,1246,5555.5
T3293,1247,5594.6
T3293,1248,5606.4
T3293,1249,5709.2
T3293,1250,5704.6
T3293,1251,5752.4
T3317,640,507.50083764
T3317,641,498.56729361
T3317,642,479.02763507
T3317,643,474.05864365
T3317,644,479.10349204
T3317,645,457.98898165
T3317,646,469.62679035
T3317,647,463.80631263
T3317,648,445.56427229
T3317,649,456.03003056
T3317,650,483.55242182
T3317,651,486.87888759
T3317,652,477.92775969
T3317,653,474.54070997
T3317,654,473.98467417
T3317,655,477.57245198
T3317,656,470.36276206
T3317,657,469.45395339
T3317,658,471.09681323
T3317,659,472.07506952
T3317,660,461.64795268
T3317,661,452.7436555
T3317,662,446.77915473
T3317,663,444.94019056
T3317,664,450.15679921
T3317,665,457.17506399
T3317,666,459.08274062
T3317,667,456.7982902
T3317,668,453.29685003
T3317,669,462.94077786
T3317,670,460.49941113
T3317,671,466.38087548
T3317,672,466.49945947
T3317,673,457.11675789
T3317,674,461.89541261
T3317,675,469.35234774
T3317,676,466.04383162
T3317,677,471.61707662
T3317,678,471.51813016
T3317,679,471.91142761
T3317,680,469.68741869
T3317,681,463.25377872
T3317,682,477.54608343
T3317,683,492.30967696
T3317,684,499.05839827
T3317,685,495.90445654
T3317,686,495.85565085
T3317,687,497.62731933
T3317,688,501.59466931
T3317,689,509.75690921
T3317,690,511.67708077
T3317,691,532.46420703
T3317,692,542.97107825
T3317,693,530.89082926
T3317,694,525.05266505
T3317,695,519.80351594
T3317,696,516.71074576
T3317,697,513.87510299
T3317,698,511.845779
T3317,699,512.29481087
T3317,700,510.38012916
T3317,701,514.75946316
T3317,702,524.11600491
T3317,703,513.48439742
T3317,704,508.85911138
T3317,705,515.67539285
T3317,706,512.70169988
T3317,707,509.84941736
T3317,708,499.61471316
T3317,709,494.2843787
T3317,710,487.56494221
T3317,711,488.61163219
T3317,712,495.61532098
T3317,713,497.36824583
T3317,714,496.96028273
T3317,715,500.83341429
T3317,716,508.69026168
T3317,717,505.45132284
T3317,718,508.27069569
T3317,719,514.05870976
T3317,720,517.73130146
T3317,721,515.89382795
T3317,722,519.39863244
T3317,723,504.97379377
T3317,724,514.05167382
T3317,725,513.17087016
T3317,726,505.35621984
T3317,727,508.80689646
T3317,728,511.93222787
T3317,729,514.87337942
T3317,730,524.98404358
T3317,731,535.66043281
T3317,732,534.38386047
T3317,733,534.07704437
T3317,734,532.16947856
T3317,735,536.19150654
T3317,736,549.45576826
T3317,737,545.0055649
T3317,738,532.92385288
T3317,739,534.22097423
T3317,740,530.72131716
T3317,741,534.48315534
T3317,742,542.63249932
T3317,743,537.44695746
T3317,744,541.0956735
T3317,745,530.02663626
T3317,746,526.30021175
T3317,747,530.89201556
T3317,748,531.11433741
T3317,749,531.22102848
T3317,750,530.18842851
T3317,751,539.13861834
T3317,752,551.48943465
T3317,753,556.58332815
T3317,754,566.51160561
T3317,755,569.71375263
T3317,756,558.30652153
T3317,757,561.53388067
T3317,758,571.75747727
T3317,759,578.8129881
T3317,760,581.89641194
T3317,761,573.40001445
T3317,762,572.46670352
T3317,763,575.76323922
T3317,764,563.52852139
T3317,765,556.98732519
T3317,766,556.31222675
T3317,767,551.83347042
T3317,768,553.55032818
T3317,769,539.37903935
T3317,770,527.65319351
T3317,771,538.40312695
T3317,772,525.70731518
T3317,773,515.18354576
T3317,774,517.68986747
T3317,775,520.41664109
T3317,776,516.49338698
T3317,777,503.23012259
T3317,778,488.84432097
T3317,779,470.16361062
T3317,780,482.2356374
T3317,781,481.04019907
T3317,782,487.88255091
T3317,783,474.60874773
T3317,784,462.60668001
T3317,785,470.65732545
T3317,786,483.00387436
T3317,787,473.11285273
T3317,788,468.91008002
T3317,789,474.88105586
T3317,790,467.6073663
T3317,791,472.09676139
T3317,792,464.40521192
T3317,793,461.14268602
T3317,794,456.83019763
T3317,795,463.53606953
T3317,796,453.48722048
T3317,797,453.43301487
T3317,798,465.82183189
T3317,799,468.96730369
T3317,800,465.67377006
T3317,801,457.8788278
T3317,802,450.7975554
T3317,803,444.23677014
T3317,804,443.73952047
T3317,805,462.51718951
T3317,806,459.31945034
T3317,807,467.94936758
T3317,808,465.10052705
T3317,809,466.2915648
T3317,810,473.13111326
T3317,811,473.24375686
T3317,812,469.01856947
T3317,813,468.03375247
T3317,814,468.6247954
T3317,815,472.24348266
T3317,816,457.70308414
T3317,817,456.55222407
T3317,818,467.91047189
T3317,819,463.87928031
T3317,820,457.86399601
T3317,821,459.44907951
T3317,822,463.83149274
T3317,823,464.65103863
T3317,824,466.26339897
T3317,825,465.35196399
T3317,826,473.2430928
T3317,827,466.56800394
T3317,828,465.62397835
T3317,829,451.63968244
T3317,830,454.07176338
T3317,831,439.69647733
T3317,832,441.72443404
T3317,833,432.60735689
T3317,834,440.7271907
T3317,835,446.13491216
T3317,836,448.0048103
T3317,837,448.42665821
T3317,838,453.03865919
T3317,839,453.44576545
T3317,840,442.20758043
T3317,841,447.22107002
T3317,842,449.13295861
T3317,843,438.79435159
T3317,844,442.89749586
T3317,845,442.25520983
T3317,846,445.52897516
T3317,847,446.63088418
T3317,848,444.43161591
T3317,849,451.0793116
T3317,850,458.94816357
T3317,851,457.89531638
T3317,852,461.6045687
T3317,853,463.52890005
T3317,854,461.77364706
T3317,855,464.77753066
T3317,856,464.00368493
T3317,857,463.46243628
T3317,858,468.3452996
T3317,859,469.63866318
T3317,860,473.68684125
T3317,861,476.47819168
T3317,862,471.3608232
T3317,863,471.82785403
T3317,864,472.97650525
T3317,865,477.05880803
T3317,866,482.43088082
T3317,867,484.89211813
T3317,868,482.93150357
T3317,869,491.33116706
T3317,870,497.89394375
T3317,871,497.16444548
T3317,872,497.93437236
T3317,873,501.67524256
T3317,874,499.63813323
T3317,875,500.46020445
T3317,876,501.57506841
T3317,877,504.51097027
T3317,878,501.37303969
T3317,879,517.11390737
T3317,880,538.9505697
T3317,881,539.84552998
T3317,882,539.00211704
T3317,883,547.22716354
T3317,884,549.09331866
T3317,885,551.26455931
T3317,886,545.02955
T3317,887,528.31582221
T3317,888,523.02225872
T3317,889,522.7245452
T3317,890,527.4818634
T3317,891,524.69838289
T3317,892,503.0486455
T3317,893,507.43465375
T3317,894,512.83613331
T3317,895,503.81319782
T3317,896,507.91128407
T3317,897,515.00072639
T3317,898,512.15520591
T3317,899,510.71023034
T3317,900,510.10535229
T3317,901,505.83630468
T3317,902,505.55058006
T3317,903,507.51838654
T3317,904,509.77878976
T3317,905,507.04798112
T3317,906,509.17080515
T3317,907,514.16936914
T3317,908,516.91275834
T3317,909,518.64388318
T3317,910,522.02008082
T3317,911,508.86896022
T3317,912,513.46401026
T3317,913,512.71520318
T3317,914,502.73126679
T3317,915,502.30333092
T3317,916,499.90592408
T3317,917,495.78598221
T3317,918,493.41234822
T3317,919,497.11127986
T3317,920,495.50816623
T3317,921,495.56024622
T3317,922,494.60819906
T3317,923,485.12991831
T3317,924,486.54204251
T3317,925,484.06729182
T3317,926,475.74808972
T3317,927,475.68045669
T3317,928,475.41931396
T3317,929,475.65239806
T3317,930,477.07472688
T3317,931,480.34884712
T3317,932,486.77029962
T3317,933,485.1484381
T3317,934,488.6960996
T3317,935,495.70509128
T3317,936,496.78240153
T3317,937,496.87975329
T3317,938,498.32624106
T3317,939,496.79979456
T3317,940,499.18581384
T3317,941,499.58781185
T3317,942,502.54215921
T3317,943,503.58521458
T3317,944,500.59998943
T3317,945,494.63546004
T3317,946,490.22900568
T3317,947,489.82168998
T3317,948,489.17664084
T3317,949,487.51939716
T3317,950,487.4979576
T3317,951,491.96064414
T3317,952,498.00633086
T3317,953,497.23830786
T3317,954,498.52557914
T3317,955,493.21694388
T3317,956,493.33738316
T3317,957,497.59910597
T3317,958,503.33278574
T3317,959,504.05315115
T3317,960,502.3440401
T3317,961,501.46002888
T3317,962,504.62443884
T3317,963,503.40725367
T3317,964,506.8933221
T3317,965,511.19261048
T3317,966,516.34337031
T3317,967,524.48645493
T3317,968,523.73986731
T3317,969,529.81513539
T3317,970,526.62088418
T3317,971,529.09490027
T3317,972,528.94852194
T3317,973,529.50230493
T3317,974,535.8624452
T3317,975,540.63755111
T3317,976,543.72839271
T3317,977,548.83129933
T3317,978,552.19840369
T3317,979,557.46716089
T3317,980,566.94334876
T3317,981,577.12200836
T3317,982,567.92286686
T3317,983,559.07672685
T3317,984,565.33779004
T3317,985,569.88599254
T3317,986,577.65158124
T3317,987,578.56046729
T3317,988,580.75407361
T3317,989,571.56309702
T3317,990,566.48362073
T3317,991,562.30861608
T3317,992,552.03873826
T3317,993,549.24880089
T3317,994,552.34127035
T3317,995,559.2045518
T3317,996,563.39567539
T3317,997,557.85673519
T3317,998,546.31661328
T3317,999,539.95342707
T3317,1000,536.81050566
T3317,1001,532.78703816
T3317,1002,538.87429432
T3317,1003,546.35525992
T3317,1004,579.242616
T3317,1005,578.47675687
T3317,1006,581.56043079
T3317,1007,584.82597543
T3317,1008,587.63839912
T3317,1009,580.2826676
T3317,1010,579.44602077
T3317,1011,577.15053957
T3317,1012,574.4543131
T3317,1013,563.6023835
T3317,1014,550.98463232
T3317,1015,533.55684851
T3317,1016,539.3931821
T3317,1017,543.96886688
T3317,1018,547.63731097
T3317,1019,547.69374798
T3317,1020,553.37339492
T3317,1021,557.13156259
T3317,1022,551.10479705
T3317,1023,540.06025346
T3317,1024,538.97896635
T3317,1025,545.68041656
T3317,1026,548.00951724
T3317,1027,551.11274898
T3317,1028,557.0020717
T3317,1029,566.70495368
T3317,1030,570.05401641
T3317,1031,565.88935237
T3317,1032,569.85891208
T3317,1033,566.71390784
T3317,1034,557.18101274
T3317,1035,559.68130089
T3317,1036,558.93895096
T3317,1037,561.80182062
T3317,1038,567.55443737
T3317,1039,571.39219889
T3317,1040,571.12423243
T3317,1041,574.58424179
T3317,1042,574.39097445
T3317,1043,579.66953636
T3317,1044,587.92703442
T3317,1045,588.49242857
T3317,1046,590.6110084
T3317,1047,593.55542534
T3317,1048,597.89496068
T3317,1049,597.70475281
T3317,1050,591.79293051
T3317,1051,596.27607439
T3317,1052,592.98318621
T3317,1053,602.89182009
T3317,1054,606.00893199
T3317,1055,607.61038291
T3317,1056,608.76492209
T3317,1057,615.83478399
T3317,1058,619.1621768
T3317,1059,624.87200923
T3317,1060,625.67448578
T3317,1061,633.3541308
T3317,1062,631.59527259
T3317,1063,624.31826002
T3317,1064,629.04498611
T3317,1065,641.84607657
T3317,1066,644.04465618
T3317,1067,646.87691472
T3317,1068,657.59840329
T3317,1069,666.47078363
T3317,1070,671.25641706
T3317,1071,667.88064001
T3317,1072,673.87828725
T3317,1073,668.51598394
T3317,1074,673.35892143
T3317,1075,681.10208314
T3317,1076,681.02439953
T3317,1077,670.91620972
T3317,1078,670.13344495
T3317,1079,671.09441004
T3317,1080,671.63574668
T3317,1081,677.58535218
T3317,1082,684.46994586
T3317,1083,684.7282124
T3317,1084,682.23502112
T3317,1085,692.20131614
T3317,1086,693.97199411
T3317,1087,702.15023722
T3317,1088,709.80790431
T3317,1089,725.74759147
T3317,1090,723.90499286
T3317,1091,716.96495033
T3317,1092,717.09482699
T3317,1093,726.09179562
T3317,1094,726.96523038
T3317,1095,739.06131796
T3317,1096,736.09252673
T3317,1097,734.19753266
T3317,1098,738.63847257
T3317,1099,727.77718321
T3317,1100,719.21087977
T3317,1101,707.04634935
T3317,1102,700.43068179
T3317,1103,711.93493165
T3317,1104,707.91697852
T3317,1105,711.19798798
T3317,1106,713.68947078
T3317,1107,713.48198046
T3317,1108,717.65952259
T3317,1109,725.43211771
T3317,1110,728.76701681
T3317,1111,737.43273218
T3317,1112,738.70594159
T3317,1113,735.30447905
T3317,1114,734.15538798
T3317,1115,735.77895534
T3317,1116,741.96070084
T3317,1117,756.00475114
T3317,1118,746.70654188
T3317,1119,744.82239822
T3317,1120,759.91998023
T3317,1121,762.5931837
T3317,1122,772.01743988
T3317,1123,782.46334274
T3317,1124,787.41761092
T3317,1125,792.30258912
T3317,1126,793.95921757
T3317,1127,789.73916522
T3317,1128,806.33353716
T3317,1129,810.32306877
T3317,1130,819.51329647
T3317,1131,825.79863769
T3317,1132,871.71847943
T3317,1133,859.6175771
T3317,1134,831.69627118
T3317,1135,789.58039894
T3317,1136,794.81284011
T3317,1137,800.92431876
T3317,1138,816.48482614
T3317,1139,807.29936582
T3317,1140,784.82448036
T3317,1141,764.60257445
T3317,1142,789.20543935
T3317,1143,779.31157997
T3317,1144,755.54848004
T3317,1145,745.59484713
T3317,1146,744.36430215
T3317,1147,754.042085
T3317,1148,749.68448945
T3317,1149,758.34854455
T3317,1150,743.03186591
T3317,1151,744.57475472
T3317,1152,760.58019511
T3317,1153,772.41454481
T3317,1154,773.62357042
T3317,1155,786.45382129
T3317,1156,789.40246626
T3317,1157,787.0136199
T3317,1158,786.93109231
T3317,1159,790.92562183
T3317,1160,784.30773368
T3317,1161,773.79775535
T3317,1162,775.62553534
T3317,1163,777.89190354
T3317,1164,792.94502824
T3317,1165,808.1151784
T3317,1166,811.03651143
T3317,1167,811.4154893
T3317,1168,809.21683973
T3317,1169,821.90066782
T3317,1170,829.90849437
T3317,1171,822.76499763
T3317,1172,826.52870968
T3317,1173,818.90249774
T3317,1174,824.94409548
T3317,1175,835.77344473
T3317,1176,829.61553656
T3317,1177,837.80732493
T3317,1178,849.68287349
T3317,1179,836.39626303
T3317,1180,835.02935153
T3317,1181,832.16788382
T3317,1182,839.16559803
T3317,1183,835.66063277
T3317,1184,834.23091867
T3317,1185,827.49189963
T3317,1186,834.1754069
T3317,1187,835.35689533
T3317,1188,844.48857168
T3317,1189,852.74240267
T3317,1190,853.10890679
T3317,1191,856.06985327
T3317,1192,858.03764401
T3317,1193,860.85189315
T3317,1194,862.80124812
