series_id,date,total_bulk_and_bagged_units,average_sales_price,plu_4046_units,plu_4225_units,plu_4770_units,small_bagged_units,large_bagged_units,xlarge_bagged_units,is_organic
Northeast_conventional,2017-05-28,4529.673,1.71,265.254,2874.936,14.156,1067.433,283.132,24.761,0
Northeast_conventional,2017-06-04,4096.561,1.74,241.585,2718.513,12.944,923.264,179.473,20.781,0
Northeast_conventional,2017-06-11,4060.851,1.68,246.827,2632.017,13.644,778.716,350.203,39.445,0
Northeast_conventional,2017-06-18,3945.27,1.68,237.157,2668.42,20.367,765.706,209.441,44.18,0
Northeast_conventional,2017-06-25,4121.661,1.54,232.667,2909.813,25.224,686.928,215.092,51.936,0
Northeast_conventional,2017-07-02,4035.234,1.63,242.272,2580.466,39.315,762.656,355.666,54.859,0
Northeast_conventional,2017-07-09,4406.342,1.58,289.59,2850.917,25.597,1034.139,140.036,66.062,0
Northeast_conventional,2017-07-16,4180.238,1.5,266.663,2858.829,30.722,850.086,138.211,35.727,0
Northeast_conventional,2017-07-23,4222.039,1.46,235.859,2896.88,22.482,887.134,149.98,29.704,0
Northeast_conventional,2017-07-30,4018.834,1.49,232.618,2705.083,15.289,931.973,119.002,14.869,0
Northeast_conventional,2017-08-06,4132.666,1.52,227.867,2801.74,14.59,891.867,165.243,31.359,0
Northeast_conventional,2017-08-13,4323.44,1.49,235.129,2842.289,13.706,1008.009,194.459,29.849,0
Northeast_conventional,2017-08-20,3417.508,1.68,233.4,2072.429,7.95,912.29,160.576,30.863,0
Northeast_conventional,2017-08-27,3374.546,1.7,246.451,2076.611,7.303,892.786,130.587,20.809,0
Northeast_conventional,2017-09-03,3330.799,1.75,269.503,2097.278,6.902,822.614,106.63,27.871,0
Northeast_conventional,2017-09-10,3536.858,1.61,264.53,2267.361,6.495,844.25,130.83,23.392,0
Northeast_conventional,2017-09-17,3350.044,1.54,255.828,2093.753,5.69,824.932,168.244,1.597,0
Northeast_conventional,2017-09-24,3424.954,1.59,264.82,2218.374,6.874,781.773,153.032,0.081,0
Northeast_organic,2016-08-14,76.277,1.85,7.745,27.894,1.325,38.368,0.945,0.0,1
Northeast_organic,2016-08-21,106.12,1.75,7.702,29.626,1.175,66.877,0.74,0.0,1
Northeast_organic,2016-08-28,71.637,1.84,4.85,24.19,1.136,41.026,0.435,0.0,1
Northeast_organic,2016-09-04,128.284,1.92,8.635,30.659,0.537,87.988,0.465,0.0,1
Northeast_organic,2016-09-11,165.387,1.95,12.483,42.591,0.43,108.495,1.388,0.0,1
Northeast_organic,2016-09-18,137.076,2.04,6.844,22.067,1.273,106.402,0.491,0.0,1
Northeast_organic,2016-09-25,111.262,1.96,6.169,19.761,0.558,84.054,0.72,0.0,1
Northeast_organic,2016-10-02,100.529,1.99,5.768,20.282,1.326,72.212,0.941,0.0,1
Northeast_organic,2016-10-09,87.712,1.91,6.424,21.882,0.7,57.686,1.02,0.0,1
Northeast_organic,2016-10-16,73.43,1.86,5.942,21.092,0.094,45.25,1.052,0.0,1
Northeast_organic,2016-10-23,57.082,1.7,3.798,9.176,0.043,43.497,0.568,0.0,1
Northeast_organic,2016-10-30,72.13,1.96,7.966,26.564,0.067,36.379,1.154,0.0,1
Northeast_organic,2016-11-06,89.099,2.07,5.609,26.861,0.141,55.962,0.526,0.0,1
Northeast_organic,2016-11-13,82.988,2.13,6.112,27.856,0.111,48.446,0.462,0.0,1
Northeast_organic,2016-11-20,119.375,1.93,13.476,40.04,0.186,64.603,1.07,0.0,1
Northeast_organic,2016-11-27,85.024,2.13,6.089,22.961,0.23,55.092,0.652,0.0,1
Northeast_organic,2016-12-04,117.563,2.0,11.974,36.255,0.401,68.363,0.57,0.0,1
Northeast_organic,2016-12-11,106.003,2.01,6.301,23.536,0.484,75.224,0.457,0.0,1
Northeast_organic,2016-12-18,113.583,1.94,14.616,33.603,0.164,63.812,1.388,0.0,1
Northeast_organic,2016-12-25,109.788,2.0,8.252,26.477,0.717,73.179,1.163,0.0,1
Northeast_organic,2017-01-01,115.256,2.0,9.132,36.276,0.924,65.448,3.477,0.0,1
Northeast_organic,2017-01-08,132.079,1.99,10.6,29.9,0.311,86.13,5.139,0.0,1
Northeast_organic,2017-01-15,134.841,1.94,9.284,31.877,0.128,91.995,1.556,0.0,1
Northeast_organic,2017-01-22,135.08,1.93,10.781,31.238,0.886,91.298,0.876,0.0,1
Northeast_organic,2017-01-29,132.821,1.93,10.226,29.197,0.091,91.292,2.016,0.0,1
Northeast_organic,2017-02-05,160.844,1.81,11.664,37.623,0.245,101.921,9.391,0.0,1
Northeast_organic,2017-02-12,153.269,1.91,11.371,34.466,0.496,102.276,4.661,0.0,1
Northeast_organic,2017-02-19,592.952,1.43,127.052,363.472,0.323,91.672,10.434,0.0,1
Northeast_organic,2017-02-26,182.656,1.82,22.186,70.918,0.162,86.834,2.557,0.0,1
Northeast_organic,2017-03-05,225.597,1.8,29.928,86.086,0.206,105.641,3.736,0.0,1
Northeast_organic,2017-03-12,186.71,2.18,14.633,52.057,0.172,113.186,6.661,0.0,1
Northeast_organic,2017-03-19,276.085,1.88,45.038,116.112,0.164,106.098,8.674,0.0,1
Northeast_organic,2017-03-26,191.467,2.1,18.318,55.9,0.086,107.372,9.79,0.0,1
Northeast_organic,2017-04-02,256.549,1.89,43.056,107.197,0.122,102.578,3.597,0.0,1
Northeast_organic,2017-04-09,171.036,2.12,14.747,48.735,0.165,96.848,10.541,0.0,1
Northeast_organic,2017-04-16,265.298,1.91,35.023,105.35,0.204,112.365,12.356,0.0,1
Northeast_organic,2017-04-23,180.814,2.09,11.465,46.927,0.88,109.123,12.419,0.0,1
Northeast_organic,2017-04-30,278.038,1.91,45.273,109.485,1.715,116.115,5.45,0.0,1
Northeast_organic,2017-05-07,205.224,2.16,12.709,53.526,1.5,121.186,16.304,0.0,1
Northeast_organic,2017-05-14,202.281,2.09,11.814,42.99,1.781,132.557,13.138,0.0,1
Northeast_organic,2017-05-21,186.554,2.15,10.975,44.592,1.426,120.158,9.403,0.0,1
Northeast_organic,2017-05-28,194.488,2.18,11.401,47.21,0.637,124.038,11.203,0.0,1
Northeast_organic,2017-06-04,251.839,2.0,28.716,70.36,1.02,139.084,12.658,0.0,1
Northeast_organic,2017-06-11,191.985,2.26,13.019,48.649,1.883,116.899,11.535,0.0,1
Northeast_organic,2017-06-18,307.563,1.98,45.284,123.915,0.266,124.213,13.886,0.0,1
Northeast_organic,2017-06-25,181.964,2.26,8.675,45.536,1.087,115.566,11.1,0.0,1
Northeast_organic,2017-07-02,170.195,2.29,8.951,43.472,1.596,106.878,9.297,0.0,1
Northeast_organic,2017-07-09,160.288,2.31,6.639,35.154,1.627,104.842,12.027,0.0,1
Northeast_organic,2017-07-16,240.538,1.66,12.31,34.479,2.086,178.778,12.886,0.0,1
Northeast_organic,2017-07-23,272.856,1.63,8.003,34.072,1.138,203.83,25.813,0.0,1
Northeast_organic,2017-07-30,214.612,1.74,5.869,30.075,0.259,153.831,24.579,0.0,1
Northeast_organic,2017-08-06,216.001,1.74,6.369,31.343,0.143,152.573,25.572,0.0,1
Northeast_organic,2017-08-13,200.716,1.85,7.031,35.496,0.22,146.634,11.334,0.0,1
Northeast_organic,2017-08-20,251.157,1.79,19.481,58.086,0.153,158.282,15.155,0.0,1
Northeast_organic,2017-08-27,215.13,1.89,8.766,36.924,0.098,164.863,4.478,0.0,1
Northeast_organic,2017-09-03,223.548,1.92,15.489,42.4,0.208,157.441,8.011,0.0,1
Northeast_organic,2017-09-10,244.429,1.85,10.454,38.729,0.06,188.368,6.818,0.0,1
Northeast_organic,2017-09-17,238.275,1.74,9.147,34.142,0.044,193.019,1.923,0.0,1
Northeast_organic,2017-09-24,255.259,1.68,9.811,31.012,0.109,214.282,0.044,0.0,1
NorthernNewEngland_conventional,2016-08-14,463.652,1.21,114.824,226.795,5.813,114.465,0.0,1.755,0
NorthernNewEngland_conventional,2016-08-21,413.497,1.34,95.075,197.872,4.669,114.416,0.03,1.435,0
NorthernNewEngland_conventional,2016-08-28,573.339,1.08,211.564,287.75,4.902,67.07,0.022,2.03,0
NorthernNewEngland_conventional,2016-09-04,374.903,1.38,83.711,209.148,6.202,75.402,0.0,0.44,0
NorthernNewEngland_conventional,2016-09-11,343.315,1.44,35.007,237.321,7.205,63.234,0.538,0.01,0
NorthernNewEngland_conventional,2016-09-18,316.981,1.48,24.644,235.008,4.265,52.434,0.549,0.081,0
NorthernNewEngland_conventional,2016-09-25,315.399,1.58,23.19,236.473,3.706,52.018,0.012,0.0,0
NorthernNewEngland_conventional,2016-10-02,291.185,1.52,18.423,222.358,3.193,47.207,0.004,0.0,0
NorthernNewEngland_conventional,2016-10-09,305.507,1.4,14.886,239.615,2.844,48.161,0.0,0.0,0
NorthernNewEngland_conventional,2016-10-16,290.885,1.47,14.794,224.369,3.353,48.369,0.0,0.0,0
NorthernNewEngland_conventional,2016-10-23,291.386,1.48,17.406,223.022,4.023,46.935,0.0,0.0,0
NorthernNewEngland_conventional,2016-10-30,255.455,1.52,12.253,185.28,2.879,55.043,0.0,0.0,0
NorthernNewEngland_conventional,2016-11-06,242.667,1.47,10.728,179.548,2.261,50.13,0.0,0.0,0
NorthernNewEngland_conventional,2016-11-13,268.389,1.48,11.996,211.327,2.651,42.414,0.0,0.0,0
NorthernNewEngland_conventional,2016-11-20,315.783,1.39,15.322,247.461,3.473,49.526,0.0,0.0,0
NorthernNewEngland_conventional,2016-11-27,262.748,1.41,11.304,210.22,2.393,38.832,0.0,0.0,0
NorthernNewEngland_conventional,2016-12-04,440.99,1.12,24.617,378.804,2.35,35.219,0.0,0.0,0
NorthernNewEngland_conventional,2016-12-11,310.425,1.29,9.683,246.74,3.081,50.026,0.895,0.0,0
NorthernNewEngland_conventional,2016-12-18,357.508,1.19,14.139,293.063,5.317,44.559,0.397,0.033,0
NorthernNewEngland_conventional,2016-12-25,325.634,1.24,12.141,257.988,2.878,52.623,0.004,0.0,0
NorthernNewEngland_conventional,2017-01-01,476.239,1.11,20.667,414.792,3.313,37.466,0.0,0.0,0
NorthernNewEngland_conventional,2017-01-08,425.001,1.19,13.448,348.812,5.518,57.223,0.0,0.0,0
NorthernNewEngland_conventional,2017-01-15,421.263,1.25,13.398,330.248,6.37,71.247,0.0,0.0,0
NorthernNewEngland_conventional,2017-01-22,502.345,1.17,16.607,421.569,9.378,54.789,0.003,0.0,0
NorthernNewEngland_conventional,2017-01-29,423.387,1.21,15.901,348.629,3.634,55.222,0.0,0.0,0
NorthernNewEngland_conventional,2017-02-05,701.706,1.13,23.16,625.037,4.984,48.524,0.0,0.0,0
NorthernNewEngland_conventional,2017-02-12,501.365,1.13,13.508,424.253,7.549,56.051,0.004,0.0,0
NorthernNewEngland_conventional,2017-02-19,375.322,1.37,8.811,295.893,3.364,67.25,0.004,0.0,0
NorthernNewEngland_conventional,2017-02-26,434.201,1.25,9.612,363.052,5.133,56.405,0.0,0.0,0
NorthernNewEngland_conventional,2017-03-05,384.829,1.38,9.418,318.711,4.245,52.455,0.0,0.0,0
NorthernNewEngland_conventional,2017-03-12,397.861,1.41,8.863,272.806,2.791,27.189,86.213,0.0,0
NorthernNewEngland_conventional,2017-03-19,380.613,1.43,7.926,267.013,2.512,45.011,58.15,0.0,0
NorthernNewEngland_conventional,2017-03-26,416.77,1.38,10.552,299.053,2.432,43.815,60.38,0.537,0
NorthernNewEngland_conventional,2017-04-02,422.202,1.45,12.862,298.462,2.601,36.643,71.634,0.0,0
NorthernNewEngland_conventional,2017-04-09,515.775,1.33,14.321,418.278,2.325,50.868,29.982,0.002,0
NorthernNewEngland_conventional,2017-04-16,417.48,1.46,11.163,314.45,2.271,45.791,43.804,0.0,0
NorthernNewEngland_conventional,2017-04-23,404.74,1.38,12.604,255.971,2.245,41.763,92.157,0.0,0
NorthernNewEngland_conventional,2017-04-30,407.79,1.39,9.127,296.828,1.94,41.352,58.543,0.0,0
NorthernNewEngland_conventional,2017-05-07,544.201,1.23,8.809,334.984,4.09,41.452,154.825,0.039,0
NorthernNewEngland_conventional,2017-05-14,391.19,1.53,7.56,295.164,2.628,41.686,44.152,0.0,0
NorthernNewEngland_conventional,2017-05-21,393.29,1.54,10.135,314.677,2.189,34.182,32.016,0.09,0
NorthernNewEngland_conventional,2017-05-28,445.05,1.66,10.552,357.297,2.336,41.798,32.253,0.813,0
NorthernNewEngland_conventional,2017-06-04,401.638,1.66,8.209,322.244,2.108,31.58,36.385,1.112,0
NorthernNewEngland_conventional,2017-06-11,406.486,1.62,9.492,326.673,2.469,26.941,37.009,3.903,0
NorthernNewEngland_conventional,2017-06-18,420.089,1.52,9.653,327.625,7.456,31.581,40.114,3.66,0
NorthernNewEngland_conventional,2017-06-25,359.322,1.62,8.947,270.963,13.005,28.816,33.801,3.79,0
NorthernNewEngland_conventional,2017-07-02,432.564,1.57,9.384,330.212,22.416,29.585,36.241,4.725,0
NorthernNewEngland_conventional,2017-07-09,486.214,1.48,12.466,397.668,11.923,22.095,36.857,5.205,0
NorthernNewEngland_conventional,2017-07-16,490.94,1.39,12.06,404.81,11.916,12.581,46.561,3.012,0
NorthernNewEngland_conventional,2017-07-23,464.876,1.38,7.288,387.463,6.472,10.485,49.642,3.527,0
NorthernNewEngland_conventional,2017-07-30,412.938,1.55,7.321,340.884,4.313,18.261,40.432,1.727,0
NorthernNewEngland_conventional,2017-08-06,462.413,1.59,7.918,369.483,4.704,22.062,55.253,2.993,0
NorthernNewEngland_conventional,2017-08-13,554.391,1.24,8.994,476.885,5.005,19.689,39.174,4.643,0
NorthernNewEngland_conventional,2017-08-20,322.963,1.82,5.633,242.366,2.442,22.942,46.084,3.497,0
NorthernNewEngland_conventional,2017-08-27,277.558,1.83,11.73,202.014,1.678,19.695,41.492,0.95,0
NorthernNewEngland_conventional,2017-09-03,288.21,1.88,24.015,215.287,1.645,16.764,28.133,2.367,0
NorthernNewEngland_conventional,2017-09-10,312.541,1.74,23.482,229.06,1.537,19.751,36.066,2.647,0
NorthernNewEngland_conventional,2017-09-17,281.833,1.59,17.182,213.664,1.19,18.884,30.806,0.107,0
NorthernNewEngland_conventional,2017-09-24,296.893,1.63,10.779,233.287,1.511,13.438,37.878,0.0,0
NorthernNewEngland_organic,2016-08-14,8.519,1.4,0.001,0.311,0.0,8.207,0.0,0.0,1
NorthernNewEngland_organic,2016-08-21,11.826,1.43,0.003,0.24,0.0,11.584,0.0,0.0,1
NorthernNewEngland_organic,2016-08-28,8.866,1.51,0.001,0.235,0.0,8.63,0.0,0.0,1
NorthernNewEngland_organic,2016-09-04,13.039,1.58,0.001,0.231,0.0,12.807,0.0,0.0,1
NorthernNewEngland_organic,2016-09-11,17.561,1.65,0.006,0.271,0.0,17.284,0.0,0.0,1
NorthernNewEngland_organic,2016-09-18,11.836,1.66,0.0,0.228,0.0,11.609,0.0,0.0,1
NorthernNewEngland_organic,2016-09-25,14.401,1.51,0.002,0.321,0.0,14.078,0.0,0.0,1
NorthernNewEngland_organic,2016-10-02,12.401,1.58,0.0,0.173,0.0,12.228,0.0,0.0,1
NorthernNewEngland_organic,2016-10-09,10.29,1.56,0.0,0.124,0.0,10.166,0.0,0.0,1
NorthernNewEngland_organic,2016-10-16,8.965,1.49,0.004,0.203,0.0,8.759,0.0,0.0,1
NorthernNewEngland_organic,2016-10-23,11.324,1.75,0.0,0.154,0.0,11.171,0.0,0.0,1
NorthernNewEngland_organic,2016-10-30,7.405,1.65,0.001,0.181,0.0,7.223,0.0,0.0,1
NorthernNewEngland_organic,2016-11-06,12.575,1.84,0.006,0.336,0.0,12.233,0.0,0.0,1
NorthernNewEngland_organic,2016-11-13,10.725,1.79,0.004,0.232,0.0,10.49,0.0,0.0,1
NorthernNewEngland_organic,2016-11-20,9.539,1.81,0.021,0.244,0.0,9.274,0.0,0.0,1
NorthernNewEngland_organic,2016-11-27,8.725,1.84,0.046,0.227,0.0,8.451,0.0,0.0,1
NorthernNewEngland_organic,2016-12-04,8.742,1.96,0.016,0.159,0.0,8.566,0.0,0.0,1
NorthernNewEngland_organic,2016-12-11,10.526,1.85,0.006,0.172,0.0,10.348,0.0,0.0,1
NorthernNewEngland_organic,2016-12-18,7.45,1.95,0.006,0.215,0.0,7.228,0.0,0.0,1
NorthernNewEngland_organic,2016-12-25,10.969,1.9,0.01,0.301,0.0,10.658,0.0,0.0,1
NorthernNewEngland_organic,2017-01-01,9.214,1.91,0.006,0.131,0.0,9.077,0.0,0.0,1
NorthernNewEngland_organic,2017-01-08,12.778,1.86,0.004,0.255,0.0,12.52,0.0,0.0,1
NorthernNewEngland_organic,2017-01-15,10.857,1.77,0.0,0.198,0.0,10.659,0.0,0.0,1
NorthernNewEngland_organic,2017-01-22,13.493,1.89,0.003,0.185,0.0,13.305,0.0,0.0,1
NorthernNewEngland_organic,2017-01-29,12.789,1.84,0.004,0.333,0.0,12.452,0.0,0.0,1
NorthernNewEngland_organic,2017-02-05,10.86,1.6,0.001,0.304,0.0,10.555,0.0,0.0,1
NorthernNewEngland_organic,2017-02-12,13.475,1.8,0.003,0.326,0.0,13.146,0.0,0.0,1
NorthernNewEngland_organic,2017-02-19,11.528,1.88,0.003,0.221,0.0,11.304,0.0,0.0,1
NorthernNewEngland_organic,2017-02-26,12.277,1.85,0.01,0.264,0.0,12.004,0.0,0.0,1
NorthernNewEngland_organic,2017-03-05,15.016,1.66,0.077,0.269,0.0,14.67,0.0,0.0,1
NorthernNewEngland_organic,2017-03-12,14.774,1.87,0.12,0.199,0.0,14.455,0.0,0.0,1
NorthernNewEngland_organic,2017-03-19,16.064,1.86,0.168,0.171,0.0,15.725,0.0,0.0,1
NorthernNewEngland_organic,2017-03-26,14.479,1.85,0.126,0.228,0.0,14.125,0.0,0.0,1
NorthernNewEngland_organic,2017-04-02,13.64,1.82,0.129,0.364,0.0,13.147,0.0,0.0,1
NorthernNewEngland_organic,2017-04-09,12.053,1.75,0.09,0.238,0.0,11.725,0.0,0.0,1
NorthernNewEngland_organic,2017-04-16,15.496,1.82,0.087,0.24,0.0,15.168,0.0,0.0,1
NorthernNewEngland_organic,2017-04-23,13.175,1.68,0.103,0.164,0.0,12.907,0.0,0.0,1
NorthernNewEngland_organic,2017-04-30,14.209,1.62,0.097,0.23,0.0,13.882,0.0,0.0,1
NorthernNewEngland_organic,2017-05-07,13.58,1.57,0.03,0.399,0.0,13.152,0.0,0.0,1
NorthernNewEngland_organic,2017-05-14,26.964,1.4,0.01,0.614,0.0,26.34,0.0,0.0,1
NorthernNewEngland_organic,2017-05-21,20.571,1.59,0.008,0.299,0.0,20.264,0.0,0.0,1
NorthernNewEngland_organic,2017-05-28,18.289,1.67,0.013,0.3,0.0,17.976,0.0,0.0,1
NorthernNewEngland_organic,2017-06-04,25.491,1.48,0.0,0.295,0.0,25.196,0.0,0.0,1
NorthernNewEngland_organic,2017-06-11,15.592,1.83,0.003,0.304,0.0,15.285,0.0,0.0,1
NorthernNewEngland_organic,2017-06-18,20.004,1.92,0.014,0.371,0.0,19.619,0.0,0.0,1
NorthernNewEngland_organic,2017-06-25,21.228,1.93,0.008,0.428,0.0,20.792,0.0,0.0,1
NorthernNewEngland_organic,2017-07-02,16.666,1.91,0.007,0.469,0.0,16.189,0.0,0.0,1
NorthernNewEngland_organic,2017-07-09,13.592,1.85,0.004,0.277,0.0,13.311,0.0,0.0,1
NorthernNewEngland_organic,2017-07-16,20.255,1.66,0.011,0.397,0.0,19.847,0.0,0.0,1
NorthernNewEngland_organic,2017-07-23,20.654,1.59,0.014,0.255,0.0,20.385,0.0,0.0,1
NorthernNewEngland_organic,2017-07-30,18.528,1.68,0.016,0.259,0.0,18.252,0.0,0.0,1
NorthernNewEngland_organic,2017-08-06,16.939,1.68,0.006,0.281,0.0,16.652,0.0,0.0,1
NorthernNewEngland_organic,2017-08-13,13.219,1.69,0.014,0.246,0.0,12.959,0.0,0.0,1
NorthernNewEngland_organic,2017-08-20,17.813,1.68,0.011,0.258,0.0,17.543,0.0,0.0,1
NorthernNewEngland_organic,2017-08-27,18.481,1.69,0.003,0.172,0.0,18.306,0.0,0.0,1
NorthernNewEngland_organic,2017-09-03,13.062,1.69,0.002,0.169,0.0,12.891,0.0,0.0,1
NorthernNewEngland_organic,2017-09-10,16.452,1.68,0.005,0.169,0.0,16.278,0.0,0.0,1
NorthernNewEngland_organic,2017-09-17,15.649,1.54,0.006,0.147,0.0,15.497,0.0,0.0,1
NorthernNewEngland_organic,2017-09-24,16.662,1.57,0.001,0.105,0.0,16.555,0.0,0.0,1
Orlando_conventional,2016-08-14,416.694,1.14,210.919,92.045,0.132,53.991,54.647,4.96,0
Orlando_conventional,2016-08-21,347.563,1.19,170.497,87.311,0.083,60.961,23.781,4.93,0
Orlando_conventional,2016-08-28,326.913,1.18,163.537,80.918,0.092,58.695,21.861,1.811,0
Orlando_conventional,2016-09-04,477.301,0.97,275.86,75.406,0.172,59.357,66.507,0.0,0
Orlando_conventional,2016-09-11,312.267,1.18,150.965,55.135,0.063,50.283,55.821,0.0,0
Orlando_conventional,2016-09-18,319.544,1.16,133.279,59.374,0.09,57.821,68.979,0.0,0
Orlando_conventional,2016-09-25,302.809,1.4,122.726,54.807,0.134,61.487,62.515,1.14,0
Orlando_conventional,2016-10-02,301.939,1.45,117.407,66.861,0.189,50.463,66.632,0.388,0
Orlando_conventional,2016-10-09,267.399,1.44,91.532,81.061,0.129,39.055,55.622,0.0,0
Orlando_conventional,2016-10-16,311.364,1.23,104.391,87.928,0.152,24.825,94.068,0.0,0
Orlando_conventional,2016-10-23,236.5,1.52,83.781,68.746,0.135,28.495,54.609,0.735,0
Orlando_conventional,2016-10-30,223.225,1.54,82.399,52.975,0.144,30.133,57.104,0.469,0
Orlando_conventional,2016-11-06,236.697,1.47,93.321,53.545,0.149,34.25,55.431,0.0,0
Orlando_conventional,2016-11-13,250.639,1.4,97.337,50.338,0.167,48.42,54.378,0.0,0
Orlando_conventional,2016-11-20,239.374,1.46,83.654,50.316,0.091,49.248,56.066,0.0,0
Orlando_conventional,2016-11-27,221.374,1.46,76.752,48.667,0.121,44.616,51.218,0.0,0
Orlando_conventional,2016-12-04,398.86,0.97,129.744,95.284,0.114,65.179,108.539,0.0,0
Orlando_conventional,2016-12-11,247.66,1.22,84.08,48.772,0.068,61.198,53.442,0.1,0
Orlando_conventional,2016-12-18,333.093,0.92,113.248,76.983,0.118,63.529,79.12,0.094,0
Orlando_conventional,2016-12-25,359.006,0.94,131.616,81.351,0.133,65.956,79.805,0.144,0
Orlando_conventional,2017-01-01,447.084,0.95,166.582,110.284,0.152,61.681,108.385,0.0,0
Orlando_conventional,2017-01-08,301.769,1.28,118.255,62.039,0.117,65.682,55.671,0.005,0
Orlando_conventional,2017-01-15,356.961,1.27,148.501,72.248,0.175,69.129,66.908,0.0,0
Orlando_conventional,2017-01-22,481.274,1.0,167.213,125.194,0.179,66.571,121.936,0.181,0
Orlando_conventional,2017-01-29,364.049,1.24,153.528,72.366,0.196,70.535,67.423,0.0,0
Orlando_conventional,2017-02-05,711.2,0.85,362.67,151.155,0.308,94.811,101.427,0.831,0
Orlando_conventional,2017-02-12,430.097,0.95,242.213,81.698,0.264,48.557,57.365,0.0,0
Orlando_conventional,2017-02-19,262.11,1.26,149.73,40.603,0.058,40.952,30.721,0.044,0
Orlando_conventional,2017-02-26,307.686,1.25,172.78,46.593,0.071,53.502,34.737,0.003,0
Orlando_conventional,2017-03-05,270.878,1.55,159.002,39.733,0.036,41.112,30.994,0.0,0
Orlando_conventional,2017-03-12,290.011,1.52,163.533,41.183,0.075,51.987,33.232,0.0,0
Orlando_conventional,2017-03-19,287.196,1.53,160.686,38.524,0.047,56.308,31.63,0.0,0
Orlando_conventional,2017-03-26,281.795,1.62,164.358,38.334,0.088,44.65,34.365,0.0,0
Orlando_conventional,2017-04-02,297.789,1.59,179.14,38.06,0.06,45.744,34.62,0.164,0
Orlando_conventional,2017-04-09,311.22,1.49,189.598,39.854,0.049,46.13,35.589,0.0,0
Orlando_conventional,2017-04-16,305.796,1.47,181.94,38.375,0.032,49.866,35.584,0.0,0
Orlando_conventional,2017-04-23,345.972,1.44,220.178,41.901,0.059,57.366,26.468,0.0,0
Orlando_conventional,2017-04-30,479.828,1.24,312.135,64.373,0.048,53.233,50.04,0.0,0
Orlando_conventional,2017-05-07,529.138,1.17,340.439,66.962,0.099,67.553,54.086,0.0,0
Orlando_conventional,2017-05-14,322.19,1.42,203.336,33.864,0.077,60.404,24.508,0.0,0
Orlando_conventional,2017-05-21,357.406,1.41,225.241,38.535,0.103,60.658,32.65,0.218,0
Orlando_conventional,2017-05-28,381.491,1.4,238.131,39.531,0.075,71.721,31.992,0.04,0
Orlando_conventional,2017-06-04,400.426,1.41,250.524,40.813,0.048,59.333,48.034,1.674,0
Orlando_conventional,2017-06-11,401.365,1.41,246.114,41.216,0.062,61.633,46.131,6.21,0
Orlando_conventional,2017-06-18,339.228,1.4,215.668,32.674,0.116,49.398,34.066,7.305,0
Orlando_conventional,2017-06-25,376.408,1.35,230.886,38.375,0.095,60.122,40.834,6.095,0
Orlando_conventional,2017-07-02,414.177,1.4,247.137,50.255,0.19,61.248,45.106,10.24,0
Orlando_conventional,2017-07-09,343.076,1.4,207.541,33.999,0.126,58.275,31.96,11.175,0
Orlando_conventional,2017-07-16,331.752,1.42,202.25,34.025,0.218,51.403,36.936,6.92,0
Orlando_conventional,2017-07-23,361.734,1.38,237.3,33.319,0.197,48.111,36.664,6.142,0
Orlando_conventional,2017-07-30,321.423,1.4,208.381,32.846,0.204,46.344,29.288,4.36,0
Orlando_conventional,2017-08-06,326.356,1.41,209.093,34.123,0.147,44.906,31.827,6.259,0
Orlando_conventional,2017-08-13,363.917,1.44,227.667,38.433,0.167,41.568,47.375,8.707,0
Orlando_conventional,2017-08-20,297.964,1.57,191.383,28.989,0.055,37.834,33.853,5.85,0
Orlando_conventional,2017-08-27,296.757,1.57,189.042,27.713,0.101,46.81,27.371,5.719,0
Orlando_conventional,2017-09-03,295.897,1.8,189.268,26.201,0.654,58.009,19.778,1.987,0
Orlando_conventional,2017-09-10,253.628,1.7,159.142,19.37,0.699,49.006,22.215,3.197,0
Orlando_conventional,2017-09-17,271.882,1.76,181.121,30.283,0.064,16.155,44.256,0.003,0
Orlando_conventional,2017-09-24,263.802,1.83,172.558,22.852,0.114,39.068,29.207,0.003,0
